"","p_created_time","p_message","p_id","p_from_id","p_from_name","c_created_time","c_message","c_id","c_from_id","c_from_name"
"359","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-15T20:45:11+0000","TRUIST - REALLY!!!! I hope that is a joke, a bad joke, but a joke!!!!","2304203582992859_2311092768970607",NA,NA
"360","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-15T23:07:45+0000","Truist??? Surely you could have done better than that :(","2304203582992859_2311279128951971",NA,NA
"361","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-15T11:47:44+0000","It wasn't created by listening to vote much parole hate the name though, was it?","2304203582992859_2310143802398837",NA,NA
"362","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-13T20:20:03+0000","Waittttt.....Maybe I like the name....With Trump running again in 2020, I bet they named it after him<f0><U+009F><U+0092><U+00AA><f0><U+009F><U+0099><U+008C>","2304203582992859_2306089219470962",NA,NA
"364","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-17T20:12:32+0000","I worry about having to change routing numbers for our direct deposits/social security and automatic bill pay.","2304203582992859_2315550121858205",NA,NA
"365","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-14T02:30:06+0000","They can't even Google the name. Too close.

https://medcitynews.com/2017/03/real-estate-healthcare-trulia-cofounders-new-health-venture-takes-type-2-diabetes/","2304203582992859_2306787626067788",NA,NA
"366","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-15T14:17:46+0000","No one ask me about the merger nor the dumb name. They still have to get permits from city regulators to put up new signs. I'm sure some towns will resist giving the permits.","2304203582992859_2310430245703526",NA,NA
"367","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-14T21:07:16+0000","Trust would have made sense.  Truist is just silly.","2304203582992859_2308900245856526",NA,NA
"368","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-15T02:40:00+0000","Hate the name","2304203582992859_2309411425805408",NA,NA
"369","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-13T11:52:10+0000","This is the worse name! Awful","2304203582992859_2305216952891522",NA,NA
"370","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-12T22:49:39+0000","","2304203582992859_2304362649643619",NA,NA
"371","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-13T18:38:40+0000","","2304203582992859_2305852412827976",NA,NA
"372","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-12T22:26:07+0000","Hate the name.  Tourist","2304203582992859_2304334592979758",NA,NA
"373","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-15T23:38:54+0000","Disappointed, poor choice","2304203582992859_2311321055614445",NA,NA
"374","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-18T02:02:02+0000","Terrible name<f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F><f0><U+009F><U+0099><U+0084>","2304203582992859_2316021518477732",NA,NA
"375","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-18T02:01:32+0000","Awful awful awful","2304203582992859_2316020835144467",NA,NA
"376","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-28T17:22:34+0000","Hate, hate, hate this name","2304203582992859_2335576983188852",NA,NA
"377","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-12T21:22:13+0000","<f0><U+009F><U+0091><U+008E><f0><U+009F><U+008F><U+00BB>","2304203582992859_2304257216320829",NA,NA
"378","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-15T05:05:38+0000","<f0><U+009F><U+0091><U+008E>","2304203582992859_2309616695784881",NA,NA
"379","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-13T02:11:58+0000","I don’t care if you call yourself Sunshine Bulls and Bears Trust.

JUST GET RID OF THE FEES ON MONEY ORDERS!!!","2304203582992859_2304595662953651",NA,NA
"380","2019-06-12T20:37:56+0000","Truist was created by listening to the expectations and aspirations of BB&T and SunTrust clients, teammates and associates. Truist is about our relentless pursuit to stand for better. #Truist Learn more: http://bit.ly/PremierFinancialInstitution","160995133980392_2304203582992859","160995133980392","BB&T","2019-06-12T21:55:43+0000","Grabriel Gabriel A. Santiago","2304203582992859_2304297709650113",NA,NA
